PersonID,DIV_CDE,DEGR_CDE,DEGREE_DESC,DTE_DEGR_CONFERRED,MAJOR_1,MAJOR_1_DESC
64562190,UG,BS   ,Bachelor of Science,4/30/21,BSMKT,Marketing
66945550,UG,BS   ,Bachelor of Science,12/13/19,BSMGT,Management
66946880,UG,BBA  ,Bachelor of Busi Admin,12/15/22,BBA,Business Administration (SN)
86101540,UG,BS   ,Bachelor of Science,5/2/23,BSFLM,Film Production
86102870,UG,BA   ,Bachelor of Arts,4/29/22,BAVAR,Visual Arts
49779240,UG,BS   ,Bachelor of Science,8/31/18,BSPMN,PRACTICAL MINISTRIES
25649050,UG,BS   ,Bachelor of Science,5/4/18,BSPSO,PSYCHOLOGY (SN)
57471960,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
57473290,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
51601340,UG,BBA  ,Bachelor of Busi Admin,4/26/19,BBA,Business Administration (SN)
51606660,UG,BA   ,Bachelor of Arts,4/26/19,BABS,BIBLICAL STUDIES
52937990,UG,BS   ,Bachelor of Science,2/28/18,BSJPR,JOURNALISM: PUBLIC RELATIONS
57553090,UG,BS   ,Bachelor of Science,6/12/20,BSMUB,MUSIC BUSINESS
57554420,UG,BS   ,Bachelor of Science,4/26/19,BSCOM,COMMUNICATION
57557080,UG,BS   ,Bachelor of Science,4/26/19,BSCRM,Criminal Justice
57558410,UG,BS   ,Bachelor of Science,4/26/19,BSGRD,Graphic Design
44749180,UG,BS   ,Bachelor of Science,12/14/18,BSCOM,COMMUNICATION
44753170,UG,BS   ,Bachelor of Science,3/7/23,BSGSU,GENERAL STUDIES (SN)
44754500,UG,BS   ,Bachelor of Science,4/30/18,ELEMK,Elementary Education
4474120,UG,BS   ,Bachelor of Science,6/30/19,BSMUB,MUSIC BUSINESS
66950870,UG,ACM  ,Assoc Christian Ministry,12/14/18,ACM,Christian Ministry (SN)
66973480,UG,BS   ,Bachelor of Science,12/13/19,BSCMS,Communication & Mass Media (SN)
132253870,UG,BS   ,Bachelor of Science,12/7/23,BSMGT,Management
86116170,UG,AML  ,Assoc Min Leadership,4/30/21,AML,Ministerial Leadership (SN)
70974120,UG,BS   ,Bachelor of Science,9/7/21,BSPSO,PSYCHOLOGY (SN)
57328320,UG,BM   ,Bachelor of Music,6/30/19,BMPV,MUSIC PERFORMANCE: VOCAL
57330980,UG,BS   ,Bachelor of Science,12/14/18,BSLDR,Organizational Leadership
43449770,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
43451100,UG,BA   ,Bachelor of Arts,12/14/18,BABS,BIBLICAL STUDIES
43453760,UG,BS   ,Bachelor of Science,4/26/19,BSDJR,DIGITAL JOURNALISM
43455090,UG,BA   ,Bachelor of Arts,5/4/18,BAICS,INTERCULTURAL STUDIES
43460410,UG,BA   ,Bachelor of Arts,8/31/18,BAEIC,ENGLISH & INTERCULTURAL STUDIES
43461740,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
51556120,UG,BS   ,Bachelor of Science,12/14/18,BSSML,SPORT MANAGEMENT: LEADERSHIP
964250,UG,BA   ,Bachelor of Arts,4/26/19,BAICS,INTERCULTURAL STUDIES
50813980,UG,BS   ,Bachelor of Science,8/31/18,BSLDO,Organizational Leadership (SN)
50815310,UG,BS   ,Bachelor of Science,5/4/18,BSBIO,General Biology
50817970,UG,BS   ,Bachelor of Science,12/14/18,BSKEX,Kinesiology: Exercise Science
50819300,UG,BS   ,Bachelor of Science,4/26/19,BSLDR,Organizational Leadership
4483430,UG,BS   ,Bachelor of Science,5/4/18,BSACT,Accounting
44762480,UG,BS   ,Bachelor of Science,8/31/18,BSPR,PUBLIC RELATIONS
51707740,UG,BS   ,Bachelor of Science,8/31/21,BSGSU,GENERAL STUDIES (SN)
51714390,UG,BS   ,Bachelor of Science,7/31/19,BSBCT,BROADCASTING
66984120,UG,BS   ,Bachelor of Science,4/24/20,BSLGS,Legal Studies
66990770,UG,BS   ,Bachelor of Science,4/26/19,BSMKT,Marketing
66992100,UG,BS   ,Bachelor of Science,8/31/19,BSMGT,Management
66996090,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
66997420,UG,BS   ,Bachelor of Science,5/3/22,ESED5,Exceptional Student Education 4/1
66998750,UG,BS   ,Bachelor of Science,12/13/19,ELEMK,Elementary Education
67006730,UG,BS   ,Bachelor of Science,12/15/22,BSPSO,PSYCHOLOGY (SN)
67008060,UG,BS   ,Bachelor of Science,4/26/19,BSFLM,Film Production
66970820,UG,BS   ,Bachelor of Science,4/26/19,BSN,Nursing
67014710,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
67021360,UG,BBA  ,Bachelor of Busi Admin,6/30/19,BBA,Business Administration (SN)
98156660,UG,BS   ,Bachelor of Science,5/2/23,BSKEX,Kinesiology: Exercise Science
70994070,UG,BS   ,Bachelor of Science,1/20/23,BSLDO,Organizational Leadership (SN)
51725030,UG,BS   ,Bachelor of Science,12/12/23,BSPSO,PSYCHOLOGY (SN)
51731680,UG,BS   ,Bachelor of Science,4/24/20,BSKEX,Kinesiology: Exercise Science
45019170,UG,BS   ,Bachelor of Science,7/31/18,SDMAT,Secondary Mathematics
45020500,UG,BSW  ,Bachelor of Social Work,5/4/18,BSW,Social Work
57506540,UG,BS   ,Bachelor of Science,12/14/18,BSMGT,Management
57507870,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
60056150,UG,BA   ,Bachelor of Arts,12/13/19,BAVAR,Visual Arts
59880590,UG,BS   ,Bachelor of Science,12/13/19,BSPSY,Psychology
49461370,UG,BA   ,Bachelor of Arts,3/31/18,BAEIC,ENGLISH & INTERCULTURAL STUDIES
43542870,UG,BBA  ,Bachelor of Busi Admin,12/14/18,BBABA,BUSINESS ADMINISTRATION: BUSINESS ANALYSIS
24206000,UG,BS   ,Bachelor of Science,12/10/20,BSPSO,PSYCHOLOGY (SN)
67024020,UG,BS   ,Bachelor of Science,3/20/21,BSLDO,Organizational Leadership (SN)
67050620,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
67051950,UG,BS   ,Bachelor of Science,4/30/21,BSBPX,BUSINESS & PROFESSIONAL LEADERSHIP (SN)
67053280,UG,BS   ,Bachelor of Science,4/26/19,BSCRO,Criminal Justice (SN)
57692740,UG,BS   ,Bachelor of Science,12/14/18,BSFLM,Film Production
57694070,UG,BS   ,Bachelor of Science,12/14/18,BSSMB,SPORT MANAGEMENT: BUSINESS
57699390,UG,BS   ,Bachelor of Science,12/14/18,BSLGS,Legal Studies
57703380,UG,BS   ,Bachelor of Science,12/13/19,BSPMN,PRACTICAL MINISTRIES
57704710,UG,BS   ,Bachelor of Science,4/26/19,BSPMN,PRACTICAL MINISTRIES
6632710,UG,BM   ,Bachelor of Music,8/31/19,BMPV,MUSIC PERFORMANCE: VOCAL
51517550,UG,BS   ,Bachelor of Science,12/13/19,BSBPL,Business & Professional Leadership (SN)
51518880,UG,BS   ,Bachelor of Science,12/17/20,BSCOM,COMMUNICATION
51520210,UG,BS   ,Bachelor of Science,4/26/19,ELEMK,Elementary Education
51524200,UG,BS   ,Bachelor of Science,4/26/19,BSMLX,MINISTERIAL LEADERSHIP (SN)
51866010,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
67075890,UG,AML  ,Assoc Min Leadership,4/26/19,AML,Ministerial Leadership (SN)
67082540,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
67083870,UG,BS   ,Bachelor of Science,4/30/21,BSLGS,Legal Studies
67095840,UG,BS   ,Bachelor of Science,12/17/20,ELEMK,Elementary Education
71170960,UG,BS   ,Bachelor of Science,6/30/21,BSBPL,Business & Professional Leadership (SN)
51940490,UG,BS   ,Bachelor of Science,12/17/20,BSSMC,SPORT MANAGEMENT: COACHING
57373540,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
51252880,UG,BS   ,Bachelor of Science,5/4/18,BSCRM,Criminal Justice
48458550,UG,BS   ,Bachelor of Science,4/26/19,ELEMK,Elementary Education
48462540,UG,BS   ,Bachelor of Science,4/26/19,BSCMS,Communication & Mass Media (SN)
67123770,UG,BS   ,Bachelor of Science,4/24/20,BSCMS,Communication & Mass Media (SN)
71182930,UG,BBA  ,Bachelor of Busi Admin,8/31/19,BBA,Business Administration (SN)
71189580,UG,BS   ,Bachelor of Science,10/31/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
71201550,UG,BS   ,Bachelor of Science,4/24/20,BSMKT,Marketing
71205540,UG,BS   ,Bachelor of Science,4/24/20,BSPR,PUBLIC RELATIONS
71206870,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
71212190,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
71221500,UG,BS   ,Bachelor of Science,12/13/19,BSHUS,Human Services (SN)
45214680,UG,BS   ,Bachelor of Science,12/14/18,BIOPR,BIOLOGY: PRE-MED
57566390,UG,BS   ,Bachelor of Science,3/11/22,BSLDO,Organizational Leadership (SN)
55685770,UG,BS   ,Bachelor of Science,12/14/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
55688430,UG,BS   ,Bachelor of Science,12/13/19,BSN,Nursing
55689760,UG,BS   ,Bachelor of Science,12/13/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
53924850,UG,BS   ,Bachelor of Science,12/14/18,BSN,Nursing
54756100,UG,BA   ,Bachelor of Arts,5/4/18,BACOM,COMMUNICATION
50766100,UG,BS   ,Bachelor of Science,12/13/19,BIOPR,BIOLOGY: PRE-MED
50522710,UG,BSW  ,Bachelor of Social Work,6/30/19,BSW,Social Work
50526700,UG,BS   ,Bachelor of Science,4/24/20,ESED5,Exceptional Student Education 4/1
52030930,UG,BS   ,Bachelor of Science,4/26/19,ESED5,Exceptional Student Education 4/1
52038910,UG,BS   ,Bachelor of Science,12/14/18,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
67158350,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
67168990,UG,BS   ,Bachelor of Science,5/3/22,BSMLM,Ministerial Leadership: Christian Ministry (SN)
67172980,UG,BS   ,Bachelor of Science,8/20/20,BSLDR,Organizational Leadership
67174310,UG,BS   ,Bachelor of Science,4/30/21,BSGRD,Graphic Design
67175640,UG,BS   ,Bachelor of Science,4/24/20,BSKEX,Kinesiology: Exercise Science
67182290,UG,BS   ,Bachelor of Science,8/31/19,BSPSO,PSYCHOLOGY (SN)
67187610,UG,BS   ,Bachelor of Science,10/31/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
71233470,UG,BS   ,Bachelor of Science,12/13/19,BSDMD,Digital Media & Design (SN)
57821750,UG,AA   ,Associate of Arts,10/31/18,AAGN,General Education
57501220,UG,BS   ,Bachelor of Science,9/30/19,BSBIO,General Biology
118553540,UG,BS   ,Bachelor of Science,8/23/22,BSPSO,PSYCHOLOGY (SN)
120361010,UG,AML  ,Assoc Min Leadership,5/3/22,APMLO,MINISTERIAL LEADERSHIP (PA-O)
67202240,UG,BS   ,Bachelor of Science,12/10/21,BSDMD,Digital Media & Design (SN)
67219530,UG,BS   ,Bachelor of Science,12/10/21,BSFLM,Film Production
67220860,UG,BA   ,Bachelor of Arts,4/30/21,BAGRD,Graphic Design
71309280,UG,BS   ,Bachelor of Science,4/24/20,BSLDR,Organizational Leadership
984200,UG,BS   ,Bachelor of Science,8/31/19,BSHUS,Human Services (SN)
71311940,UG,AML  ,Assoc Min Leadership,12/13/19,AML,Ministerial Leadership (SN)
36226540,UG,BS   ,Bachelor of Science,4/24/20,BSMLX,MINISTERIAL LEADERSHIP (SN)
92174320,UG,BS   ,Bachelor of Science,6/27/23,BSBPL,Business & Professional Leadership (SN)
61464620,UG,BBA  ,Bachelor of Busi Admin,9/1/21,BBA,Business Administration (SN)
92208900,UG,BS   ,Bachelor of Science,8/23/22,BPMTS,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (PA-S)
95539220,UG,AA   ,Associate of Arts,5/2/23,AAGN,General Education
95541880,UG,BS   ,Bachelor of Science,5/2/23,BSPSO,PSYCHOLOGY (SN)
95559170,UG,BS   ,Bachelor of Science,12/10/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
95568480,UG,BS   ,Bachelor of Science,4/28/22,BSKEX,Kinesiology: Exercise Science
27403320,UG,BS   ,Bachelor of Science,3/17/22,BPMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (PA-O)
27602820,UG,BBA  ,Bachelor of Busi Admin,5/4/18,BBA,Business Administration (SN)
71363810,UG,BS   ,Bachelor of Science,4/24/20,BSDMD,Digital Media & Design (SN)
71366470,UG,BS   ,Bachelor of Science,12/10/20,BSACT,Accounting
120146880,UG,BS   ,Bachelor of Science,8/22/23,BSPLS,Political Science
92252790,UG,BS   ,Bachelor of Science,8/22/23,BSPSO,PSYCHOLOGY (SN)
71387750,UG,BBA  ,Bachelor of Busi Admin,12/13/19,BBA,Business Administration (SN)
71391740,UG,BS   ,Bachelor of Science,4/24/20,BSDMD,Digital Media & Design (SN)
71393070,UG,BBA  ,Bachelor of Busi Admin,12/14/18,BBA,Business Administration (SN)
71401050,UG,BBA  ,Bachelor of Busi Admin,12/17/20,BBA,Business Administration (SN)
71403710,UG,AML  ,Assoc Min Leadership,4/24/20,AML,Ministerial Leadership (SN)
71407700,UG,BSW  ,Bachelor of Social Work,12/8/22,BSW,Social Work
116634350,UG,BS   ,Bachelor of Science,5/3/22,BSCMS,Communication & Mass Media (SN)
83296570,UG,BSW  ,Bachelor of Social Work,4/27/23,BSW,Social Work
92274070,UG,BS   ,Bachelor of Science,5/2/23,BSPSO,PSYCHOLOGY (SN)
54891760,UG,BM   ,Bachelor of Music,2/10/20,BMPV,MUSIC PERFORMANCE: VOCAL
71421000,UG,BS   ,Bachelor of Science,12/10/20,SDENG,Secondary English
71436960,UG,BS   ,Bachelor of Science,5/2/23,BSLDR,Organizational Leadership
71443610,UG,BS   ,Bachelor of Science,12/17/20,BSMLX,MINISTERIAL LEADERSHIP (SN)
71444940,UG,BA   ,Bachelor of Arts,4/30/21,BAENG,ENGLISH
71458240,UG,BS   ,Bachelor of Science,12/10/21,BSPSO,PSYCHOLOGY (SN)
71476860,UG,AA   ,Associate of Arts,4/30/21,AAGN,General Education
101278170,UG,BS   ,Bachelor of Science,5/2/23,BSDMD,Digital Media & Design (SN)
113790810,UG,BS   ,Bachelor of Science,5/2/23,BSHUS,Human Services (SN)
73745840,UG,BS   ,Bachelor of Science,4/29/22,BSCOM,COMMUNICATION
116787300,UG,BBA  ,Bachelor of Busi Admin,5/2/23,BBA,Business Administration (SN)
117082560,UG,BS   ,Bachelor of Science,12/12/23,BSMDD,DIGITAL MEDIA & DESIGN: DIGITAL DESIGN
67955020,UG,BS   ,Bachelor of Science,5/2/23,BSCMS,Communication & Mass Media (SN)
74027800,UG,BS   ,Bachelor of Science,5/3/22,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
95619020,UG,BS   ,Bachelor of Science,5/3/22,BSMKT,Marketing
71487500,UG,BS   ,Bachelor of Science,4/24/20,BSLDR,Organizational Leadership
71488830,UG,BS   ,Bachelor of Science,8/11/22,BSCHM,CHURCH MUSIC
112811930,UG,AML  ,Assoc Min Leadership,12/10/21,APMLO,MINISTERIAL LEADERSHIP (PA-O)
113076600,UG,BS   ,Bachelor of Science,12/12/23,BSTHM,Tourism & Hospitality Management
95710790,UG,BS   ,Bachelor of Science,1/18/23,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
95713450,UG,BS   ,Bachelor of Science,12/12/23,BSPSO,PSYCHOLOGY (SN)
111169380,UG,AML  ,Assoc Min Leadership,5/2/23,AML,Ministerial Leadership (SN)
114459800,UG,BA   ,Bachelor of Arts,12/7/23,BAGRD,Graphic Design
120619030,UG,BS   ,Bachelor of Science,8/31/23,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
95763990,UG,BBA  ,Bachelor of Busi Admin,9/1/21,BBA,Business Administration (SN)
119508480,UG,BS   ,Bachelor of Science,5/2/23,BSBST,Business Studies
119821030,UG,BS   ,Bachelor of Science,12/15/22,BSGS,General Studies
92831340,UG,BS   ,Bachelor of Science,12/7/23,BSPSY,Psychology
75183570,UG,BS   ,Bachelor of Science,5/3/22,BSMGT,Management
112990150,UG,BS   ,Bachelor of Science,12/7/23,BSCOM,COMMUNICATION
116623710,UG,BS   ,Bachelor of Science,8/22/23,BSECE,Early Childhood Education
75184900,UG,BS   ,Bachelor of Science,4/29/22,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
75191550,UG,BS   ,Bachelor of Science,4/24/20,BSPR,PUBLIC RELATIONS
75194210,UG,BS   ,Bachelor of Science,7/10/20,BSINB,International Business
114348080,UG,BS   ,Bachelor of Science,8/22/23,BSMKT,Marketing
75231450,UG,AA   ,Associate of Arts,6/30/20,AAGN,General Education
75238100,UG,BS   ,Bachelor of Science,5/3/22,BSMGT,Management
75247410,UG,BS   ,Bachelor of Science,9/2/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
72756320,UG,BS   ,Bachelor of Science,8/20/20,BSCOM,COMMUNICATION
75263370,UG,BS   ,Bachelor of Science,4/30/21,ELEMK,Elementary Education
75266030,UG,BS   ,Bachelor of Science,9/10/20,BSSMB,SPORT MANAGEMENT: BUSINESS
57960070,UG,BS   ,Bachelor of Science,4/30/21,BSHUS,Human Services (SN)
39540900,UG,BS   ,Bachelor of Science,2/10/21,BSMLM,Ministerial Leadership: Christian Ministry (SN)
57995980,UG,BS   ,Bachelor of Science,12/14/18,BSPSO,PSYCHOLOGY (SN)
75272680,UG,BS   ,Bachelor of Science,12/13/19,BSDMD,Digital Media & Design (SN)
73618160,UG,BS   ,Bachelor of Science,4/24/20,BSCRO,Criminal Justice (SN)
58105040,UG,BS   ,Bachelor of Science,8/31/19,BSPSO,PSYCHOLOGY (SN)
75308590,UG,BA   ,Bachelor of Arts,12/4/23,BAVAR,Visual Arts
75331200,UG,BS   ,Bachelor of Science,5/3/22,BSPLS,Political Science
75341840,UG,BS   ,Bachelor of Science,4/30/21,BSHUS,Human Services (SN)
75344500,UG,BS   ,Bachelor of Science,8/31/19,BSMGT,Management
62898360,UG,BS   ,Bachelor of Science,12/10/20,BSHUS,Human Services (SN)
62899690,UG,BS   ,Bachelor of Science,4/29/22,BSBCR,BIOCHEMISTRY: RESEARCH
75356470,UG,ACM  ,Assoc Christian Ministry,4/24/20,ACM,Christian Ministry (SN)
75380410,UG,BS   ,Bachelor of Science,5/3/22,BSKEX,Kinesiology: Exercise Science
62936930,UG,BS   ,Bachelor of Science,12/14/18,BSCRO,Criminal Justice (SN)
79145640,UG,BS   ,Bachelor of Science,5/3/22,BSPSO,PSYCHOLOGY (SN)
79150960,UG,BS   ,Bachelor of Science,4/29/22,BIOPR,BIOLOGY: PRE-MED
58196810,UG,BS   ,Bachelor of Science,4/24/20,BIOPR,BIOLOGY: PRE-MED
75433610,UG,BS   ,Bachelor of Science,4/27/23,BSSMB,SPORT MANAGEMENT: BUSINESS
62988800,UG,BS   ,Bachelor of Science,12/14/18,BSPSY,Psychology
62995450,UG,BS   ,Bachelor of Science,4/24/20,BSLDO,Organizational Leadership (SN)
62998110,UG,BS   ,Bachelor of Science,12/22/22,BSPSY,Psychology
79182880,UG,BS   ,Bachelor of Science,4/24/20,BSPLS,Political Science
50880480,UG,BS   ,Bachelor of Science,8/31/18,BSKEX,Kinesiology: Exercise Science
50883140,UG,BS   ,Bachelor of Science,12/14/18,BSSML,SPORT MANAGEMENT: LEADERSHIP
58239370,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
56294910,UG,BS   ,Bachelor of Science,12/14/18,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
41997410,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
75441590,UG,AA   ,Associate of Arts,12/15/22,AAGN,General Education
75448240,UG,BS   ,Bachelor of Science,4/24/20,BSKEX,Kinesiology: Exercise Science
75486810,UG,BS   ,Bachelor of Science,5/3/22,ELEMK,Elementary Education
75488140,UG,BS   ,Bachelor of Science,12/10/21,BSPSY,Psychology
75489470,UG,BS   ,Bachelor of Science,4/28/22,BSKPT,Kinesiology: Pre-Physical Therapy
63012740,UG,BBA  ,Bachelor of Busi Admin,4/24/20,BBA,Business Administration (SN)
54415620,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
43444450,UG,BS   ,Bachelor of Science,4/26/19,BSHUS,Human Services (SN)
55965070,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
45337040,UG,BS   ,Bachelor of Science,12/10/21,BSPSO,PSYCHOLOGY (SN)
78047060,UG,BA   ,Bachelor of Arts,9/19/23,BPMWM,WORSHIP MINISTRIES (PA-M)
58047850,UG,BS   ,Bachelor of Science,12/14/18,BSHUS,Human Services (SN)
58305870,UG,AML  ,Assoc Min Leadership,4/30/21,AML,Ministerial Leadership (SN)
75506760,UG,BS   ,Bachelor of Science,12/13/19,BSSMC,SPORT MANAGEMENT: COACHING
62861120,UG,BS   ,Bachelor of Science,4/30/21,BSBPL,Business & Professional Leadership (SN)
51815470,UG,BSW  ,Bachelor of Social Work,12/13/19,BSW,Social Work
51819460,UG,BS   ,Bachelor of Science,8/20/20,BSPSO,PSYCHOLOGY (SN)
57323000,UG,BS   ,Bachelor of Science,12/13/19,ELEMK,Elementary Education
57324330,UG,BA   ,Bachelor of Arts,4/24/20,BAMMN,MISSIONAL MINISTRIES
50609160,UG,BS   ,Bachelor of Science,12/14/18,BSSMB,SPORT MANAGEMENT: BUSINESS
50614480,UG,BS   ,Bachelor of Science,12/13/19,BSFLM,Film Production
57670130,UG,BS   ,Bachelor of Science,12/13/19,BSCOM,COMMUNICATION
57671460,UG,BS   ,Bachelor of Science,5/4/18,BIOPR,BIOLOGY: PRE-MED
58345770,UG,BS   ,Bachelor of Science,4/24/20,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
73417330,UG,BS   ,Bachelor of Science,4/24/20,BSCOM,COMMUNICATION
73418660,UG,BS   ,Bachelor of Science,8/20/20,BSSMT,SPORT MANAGEMENT: PHYSICAL EDUCATION
73318910,UG,BBA  ,Bachelor of Busi Admin,12/10/20,BBA,Business Administration (SN)
73421320,UG,BS   ,Bachelor of Science,8/20/20,BSMLM,Ministerial Leadership: Christian Ministry (SN)
73422650,UG,BS   ,Bachelor of Science,4/24/20,BSMKT,Marketing
73425310,UG,BS   ,Bachelor of Science,12/13/19,ELEMK,Elementary Education
73426640,UG,BS   ,Bachelor of Science,4/30/21,BSMLX,MINISTERIAL LEADERSHIP (SN)
73431960,UG,BS   ,Bachelor of Science,12/10/20,ELEMK,Elementary Education
73434620,UG,BSW  ,Bachelor of Social Work,4/24/20,BSW,Social Work
73437280,UG,BS   ,Bachelor of Science,4/30/21,BSBID,Biology: Dentistry
73438610,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
73639440,UG,BS   ,Bachelor of Science,12/15/22,BSMNL,MINISTERIAL LEADERSHIP (SN)
72845430,UG,BBA  ,Bachelor of Busi Admin,5/3/22,BBAMC,MARKETING & COMMUNICATION (SN)
63092540,UG,BS   ,Bachelor of Science,4/29/22,BSFLM,Film Production
45783920,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
58095730,UG,BBA  ,Bachelor of Busi Admin,12/14/18,BBA,Business Administration (SN)
58401630,UG,BS   ,Bachelor of Science,10/20/20,BSPSY,Psychology
58402960,UG,BA   ,Bachelor of Arts,4/26/19,BAGRD,Graphic Design
58404290,UG,BS   ,Bachelor of Science,2/28/21,BSPLS,Political Science
58413600,UG,BS   ,Bachelor of Science,4/24/20,BSHUS,Human Services (SN)
73442600,UG,BS   ,Bachelor of Science,12/10/20,BSMLX,MINISTERIAL LEADERSHIP (SN)
73445260,UG,BA   ,Bachelor of Arts,10/11/22,BAWM,WORSHIP MINISTRIES
73450580,UG,BS   ,Bachelor of Science,12/10/21,BSFLM,Film Production
73454570,UG,BS   ,Bachelor of Science,8/20/20,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
73455900,UG,BS   ,Bachelor of Science,5/2/23,BSMPO,MINISTERIAL LDRSP: PASTORAL CARE & COUNSELING
73457230,UG,BS   ,Bachelor of Science,5/2/23,BSMLP,Ministerial Ldrsp: Pastoral Care & Counseling
73462550,UG,BA   ,Bachelor of Arts,8/20/20,BACOM,COMMUNICATION
73465210,UG,BS   ,Bachelor of Science,8/20/20,BSFIN,Finance
73473190,UG,BS   ,Bachelor of Science,12/17/20,BSMLX,MINISTERIAL LEADERSHIP (SN)
73486490,UG,BS   ,Bachelor of Science,12/10/20,BSMLM,Ministerial Leadership: Christian Ministry (SN)
75585230,UG,AML  ,Assoc Min Leadership,4/24/20,AML,Ministerial Leadership (SN)
75595870,UG,BS   ,Bachelor of Science,4/27/23,BSFLM,Film Production
75601190,UG,AML  ,Assoc Min Leadership,4/24/20,AML,Ministerial Leadership (SN)
63143080,UG,BS   ,Bachelor of Science,5/4/18,BIOPR,BIOLOGY: PRE-MED
63157710,UG,BS   ,Bachelor of Science,8/31/21,BSGSU,GENERAL STUDIES (SN)
63164360,UG,BS   ,Bachelor of Science,12/13/19,BSCOM,COMMUNICATION
63167020,UG,BS   ,Bachelor of Science,12/13/19,BSPSO,PSYCHOLOGY (SN)
63169680,UG,BS   ,Bachelor of Science,12/10/20,BSSMC,SPORT MANAGEMENT: COACHING
63177660,UG,BS   ,Bachelor of Science,4/30/21,BSLGS,Legal Studies
79343810,UG,BS   ,Bachelor of Science,4/27/23,BSCRM,Criminal Justice
